0.699033263921738,0.707968464493752,0.715972922444344,0.791077755212784,0.791789543652535,0.792064165568352,0.793084667158127,0.794002232849598,0.804886401671171,0.811216649967432,0.834170082515478,0.834971687620878,0.851224480324984,0.851639601427317,0.84398250669837,0.813736154812574,0.812797069400549
0.698555647134781,0.707986299395561,0.71812047123909,0.817659221321344,0.818855945730209,0.819519268488884,0.820894490331411,0.821975234091282,0.823305149942636,0.829046832597256,0.85092498908639,0.852057399529219,0.873667758858204,0.87508546204567,0.869860724085569,0.843994695228338,0.844741143631935
0.71439649283886,0.726476984024048,0.741205945014954,0.83466559818387,0.836118981647491,0.83702621549964,0.838657517379522,0.840310359805822,0.834940767544508,0.839021599382162,0.860370557326078,0.861129309630394,0.886495921432972,0.888078466808796,0.884857833105326,0.861888430440426,0.861306864023209
0.699033263921738,0.707968464493752,0.715972922444344,0.791086530017853,0.791717665332556,0.791988600105047,0.793022524338961,0.79392506865859,0.804963566201925,0.811527600073814,0.834287242478132,0.835492144352198,0.852449948322773,0.852427331602573,0.844963334548473,0.816657456487417,0.814909962612391
0.698555647134781,0.707986299395561,0.71812047123909,0.817810166490078,0.819038083893061,0.819641166603565,0.821009078085423,0.822046745592356,0.823656776219606,0.829526446938515,0.851796714895964,0.853168373662233,0.875190078860521,0.877070122468471,0.872015962189436,0.84779963992238,0.847102071470022
0.71439649283886,0.726476984024048,0.741205945014954,0.835658569765091,0.837040543603897,0.837885960179567,0.839403236335516,0.84086282171607,0.835508338004351,0.839707145619392,0.861628248971701,0.862420987778902,0.888189775276184,0.890137897050381,0.887168496787548,0.865602832132578,0.864791428565979
0.699033263921738,0.707968464493752,0.715972922444344,0.789870351946354,0.790635605555773,0.790829488027096,0.791929806762934,0.792550708657503,0.804055087441206,0.81051411575079,0.83399801915288,0.835198343646526,0.851581847137213,0.851788971269131,0.844125902450085,0.814281833541393,0.81266660618186
0.698555647134781,0.707986299395561,0.71812047123909,0.816567528253794,0.817890956372023,0.818520286607742,0.819956574803591,0.820675458079577,0.822553501397371,0.828324299818277,0.850753273230791,0.852106082254648,0.873615098887682,0.875392682987452,0.870320778286457,0.844983048397303,0.84466181601882
0.71439649283886,0.726476984024048,0.741205945014954,0.835192946350575,0.836609004092217,0.837552621525526,0.839109329551458,0.84049401845336,0.83487342787981,0.839106972742081,0.861208357954025,0.862243526762724,0.887784800964594,0.889601117873192,0.886598818856478,0.863585704934597,0.863332329636812
0.699033263921738,0.707968464493752,0.715972922444344,0.782694625002146,0.783634027683735,0.783937653630972,0.785058442628384,0.786008427941799,0.796261626440287,0.802273222446442,0.825197659134865,0.826553480494022,0.843734337860346,0.844212840396166,0.836951494342089,0.809467115056515,0.807542359721661
0.698555647134781,0.707986299395561,0.71812047123909,0.811381629949808,0.812841229349375,0.813530878311396,0.814935267478228,0.815874943816662,0.817133839809895,0.822523047590256,0.844434720402956,0.845845950680971,0.868002999454737,0.869692280423641,0.864961938816309,0.841079184728861,0.840618100494146
