0.686488028287888,0.700294810694456,0.791015072393417,0.787586486583948,0.787186289089918,0.788373092967272,0.793015358287096,0.812240964895487,0.827341856300831,0.840050063788891,0.850715880858898
0.698346932697296,0.711869897097349,0.81720888786912,0.813519942998886,0.812191828888655,0.812039621967077,0.812104532492161,0.828001589822769,0.842503846806288,0.858280190652609,0.876744493257999
0.701979138177633,0.71619981546402,0.833276311606169,0.829893262279034,0.827558640891314,0.826757390534878,0.822533289283514,0.836186084926128,0.849626019459963,0.866183398711681,0.89117424928546
0.68761951956749,0.701787115085125,0.791726073694229,0.788204263544083,0.787688551312685,0.789033838003874,0.793773203641176,0.813304755032063,0.828408321708441,0.84150600233078,0.852030734169483
0.70012957971096,0.713652631062269,0.818620884078741,0.814418400985003,0.813100687986612,0.81299685395956,0.812901536822319,0.829242231792212,0.843961673945189,0.859996020585299,0.879144719368219
0.704935231971741,0.719352768653631,0.835641380161047,0.831876025849581,0.829623450088501,0.828603475612402,0.824537463903427,0.838482589584589,0.852141947358847,0.869183032917976,0.894953838151693
0.685433085286617,0.699635447949171,0.789463774824142,0.785706308120489,0.785229928582907,0.786412297874689,0.791405101549625,0.81141439653635,0.827025257664919,0.840100880950689,0.850647142374516
0.697177099102736,0.710757599580288,0.81639154548645,0.812287796384096,0.810950110244751,0.810647510540485,0.810673227590322,0.827226911473274,0.84225775461793,0.858171723353863,0.876998032772541
0.703026224899292,0.717538671332598,0.833776706045866,0.829881280970573,0.82746302883029,0.826537852305174,0.822469657278061,0.836515297710896,0.850538820010424,0.867928752923012,0.893586463719606
0.686691754871607,0.701187204754353,0.791524916011095,0.788293587350845,0.787734433507919,0.788997660833597,0.793925731652975,0.813470073997974,0.828536443006992,0.841529223382473,0.851854023724794
0.698319946753979,0.712197289663553,0.817059893798828,0.813338299131393,0.812024207806587,0.811939139872789,0.811979557132721,0.828090413558483,0.842858432483673,0.858254041963816,0.876486422723532
0.703678759157658,0.718144172465801,0.833085107398033,0.829482540476322,0.827333204346895,0.826456999987364,0.822373991209269,0.836075960415602,0.849715457487106,0.866331024688482,0.890788105970621
0.688347756743431,0.702874032539129,0.791798662340641,0.788245114183426,0.787766949570179,0.789120718097687,0.79393738425374,0.813608469957113,0.828842026346922,0.841979911011457,0.853476638221741
